空想,daydream; fantasy,kōng xiǎng,[sound:空想.mp3]
优异,exceptional; excellent; outstandingly good,yōu yì,[sound:优异.mp3]
和解,settlement; to become reconciled,hé jiě,[sound:和解.mp3]
慈祥,a kindly person; benevolent (often of older people),cí xiáng,[sound:慈祥.mp3]
杂技,acrobatics,zá jì,[sound:杂技.mp3]
饲养,to raise; to rear (domestic animal),sì yǎng,[sound:饲养.mp3]
瓦解,collapse; disintegrate; crumble,wǎ jiě,[sound:瓦解.mp3]
微观,microscopic; sub atomic,wēi guān,[sound:微观.mp3]
缓和,alleviate; to moderate; to ease (tension),huǎn hé,[sound:缓和.mp3]
专程,special-purpose trip,zhuān chéng,[sound:专程.mp3]
作废,cancellation; delete; to nullify; to expire and thus lose validity,zuò fèi,[sound:作废.mp3]
偏差,bias; deviation,piān chā,[sound:偏差.mp3]
停滞,stagnation; be at a standstill; bogged down,tíng zhì,[sound:停滞.mp3]
传单,leaflet; flier; pamphlet,chuán dān,[sound:传单.mp3]
遭殃,to suffer a calamity; go through a disaster,zāo yāng,[sound:遭殃.mp3]
元宵节,the Lantern Festival,yuán xiāo jié,[sound:元宵节.mp3]
书面,"in writing; written (guarantee, etc.)",shū miàn,[sound:书面.mp3]
生疏,unfamiliar; strange; out of practice,shēng shū,[sound:生疏.mp3]
化石,fossil,huà shí,[sound:化石.mp3]
比方,instance; analogy; example,bǐ fang,[sound:比方.mp3]
生锈,to rust,shēng xiù,[sound:生锈.mp3]
立足,base oneself on; be established; have a footing,lì zú,[sound:立足.mp3]
查获,investigate and capture a criminal; discover,chá huò,[sound:查获.mp3]
爱戴,love and respect,ài dài,[sound:爱戴.mp3]
条约,treaty; pact,tiáo yuē,[sound:条约.mp3]
熨,iron; press,yùn,[sound:熨.mp3]
朝代,dynasty; reign (of a king),cháo dài,[sound:朝代.mp3]
立交桥,overpass; one road goes on top of another; cloverleaf intersection,lì jiāo qiáo,[sound:立交桥.mp3]
雌雄,male and female; winners and losers,cí xióng,[sound:雌雄.mp3]
气魄,spirit; daring; nerve; boldness; enterprising outlook,qì pò,[sound:气魄.mp3]
空隙,crack; gap between two objects,kòng xì,[sound:空隙.mp3]
磁带,cassette tape,cí dài,[sound:磁带.mp3]
陈旧,old fashioned; outmoded; obsolete,chén jiù,[sound:陈旧.mp3]
雇佣,employ; hire,gù yōng,[sound:雇佣.mp3]
师范,teacher-training; pedagogical; normal (school),shī fàn,[sound:师范.mp3]
取缔,to ban; suppress,qǔ dì,[sound:取缔.mp3]
钦佩,admire; have great respect for,qīn pèi,[sound:钦佩.mp3]
固有,intrinsic/inherent to something; native,gù yǒu,[sound:固有.mp3]
奠定,establish; to found; to settle,diàn dìng,[sound:奠定.mp3]
萌芽,sprout; bud; germ of a plant,méng yá,[sound:萌芽.mp3]
平原,field; plain; flatlands,píng yuán,[sound:平原.mp3]
反常,abnormal; unusual,fǎn cháng,[sound:反常.mp3]
饱和,saturation,bǎo hé,[sound:饱和.mp3]
庄重,grave; solemn; dignified,zhuāng zhòng,[sound:庄重.mp3]
挺拔,tall and straight,tǐng bá,[sound:挺拔.mp3]
人质,hostage,rén zhì,[sound:人质.mp3]
动脉,artery,dòng mài,[sound:动脉.mp3]
旷课,cut school; be truant from school,kuàng kè,[sound:旷课.mp3]
瘸,lame,qué,[sound:瘸.mp3]
数额,amount; sum of money; fixed number,shù é,[sound:数额.mp3]
过问,take an interest in; get involved with,guò wèn,[sound:过问.mp3]
干劲,enthusiasm; energy; drive,gàn jìn,[sound:干劲.mp3]
并列,stand side by side; be juxtaposed,bìng liè,[sound:并列.mp3]
勤俭,hardworking and thrifty,qín jiǎn,[sound:勤俭.mp3]
合伙,to make a partnership,hé huǒ,[sound:合伙.mp3]
尚且,yet; still; even; also,shàng qiě,[sound:尚且.mp3]
承办,undertake; accept an assignment,chéng bàn,[sound:承办.mp3]
后勤,logistics,hòu qín,[sound:后勤.mp3]
巴结,to fawn on; curry favor with,bā jie,[sound:巴结.mp3]
熏陶,to influence (positively),xūn táo,[sound:熏陶.mp3]
率领,lead; command; head,shuài lǐng,[sound:率领.mp3]
领会,understand; comprehend; grasp,lǐng huì,[sound:领会.mp3]
弊端,malpractice; abuse; corrupt practice,bì duān,[sound:弊端.mp3]
想方设法,(saying) think of or try every possible method; by all means possible,xiǎng fāng shè fǎ,[sound:想方设法.mp3]
提炼,"extract (ore, minerals, etc.); refine; purify",tí liàn,[sound:提炼.mp3]
津津有味,(saying) with gusto; eagerly; with great interest,jīn jīn yǒu wèi,[sound:津津有味.mp3]
闲话,gossip; digression,xián huà,[sound:闲话.mp3]
肖像,portrait,xiào xiàng,[sound:肖像.mp3]
省会,provincial capital,shěng huì,[sound:省会.mp3]
声誉,reputation; fame,shēng yù,[sound:声誉.mp3]
废除,abolish; annul; abrogate,fèi chú,[sound:废除.mp3]
杠杆,lever; pry bar; crowbar; financial leverage,gàng gǎn,[sound:杠杆.mp3]
轮船,steamship,lún chuán,[sound:轮船.mp3]
精简,simplify; reduce,jīng jiǎn,[sound:精简.mp3]
机灵,clever; quick-witted; smartness,jī ling,[sound:机灵.mp3]
方针,policy; guidelines,fāng zhēn,[sound:方针.mp3]
濒临,on the verge of,bīn lín,[sound:濒临.mp3]
无精打采,listless; be dispirited; in low spirits,wú jīng dǎ cǎi,[sound:无精打采.mp3]
俘虏,captive; prisoner,fú lǔ,[sound:俘虏.mp3]
搏斗,fight; struggle; wrestle,bó dòu,[sound:搏斗.mp3]
辽阔,vast; extensive,liáo kuò,[sound:辽阔.mp3]
得不偿失,the gains do not outweigh the losses,dé bù cháng shī,[sound:得不偿失.mp3]
栽培,grow; educate; cultivate,zāi péi,[sound:栽培.mp3]
见闻,information,jiàn wén,[sound:见闻.mp3]
迟疑,hesitate,chí yí,[sound:迟疑.mp3]
威风,awe-inspiring authority; power and prestige; impressive force,wēi fēng,[sound:威风.mp3]
惊动,alarm; alert; startle; disturb,jīng dòng,[sound:惊动.mp3]
致辞,make/deliver a speech,zhì cí,[sound:致辞.mp3]
诬陷,entrap; to frame; plant false evidence against sb.,wū xiàn,[sound:诬陷.mp3]
大体,in general; more or less; on the whole,dà tǐ,[sound:大体.mp3]
兴高采烈,in high spirits,xìng gāo cǎi liè,[sound:兴高采烈.mp3]
拘束,restrict; constrained; ill at ease; reticent,jū shù,[sound:拘束.mp3]
过奖,praise excessively; flatter,guò jiǎng,[sound:过奖.mp3]
屏障,wall; barrier; protective screen,píng zhàng,[sound:屏障.mp3]
尖端,highest peak; the tip; sharp pointed end; most advanced and sophisticated,jiān duān,[sound:尖端.mp3]
掩护,cover; shield; screen,yǎn hù,[sound:掩护.mp3]
神态,appearance; looks; manner; expression,shén tài,[sound:神态.mp3]
一举两得,kill two birds with one stone; (literally) attain two objectives with a single move,yì jǔ liǎng dé,[sound:一举两得.mp3]
利害,serious; formidable; devastating; (-hài: advantages and disadvantages),lì hai,[sound:利害.mp3]
断定,conclude; determine; figure out,duàn dìng,[sound:断定.mp3]
化验,laboratory test; chemically examine,huà yàn,[sound:化验.mp3]
盖章,affix one's seal; seal; stamp,gài zhāng,[sound:盖章.mp3]
施展,use fully; put to good use,shī zhǎn,[sound:施展.mp3]
须知,prerequisites; knowledge requirement,xū zhī,[sound:须知.mp3]
列举,make a list; enumerate,liè jǔ,[sound:列举.mp3]
迸发,burst forth; burst out,bèng fā,[sound:迸发.mp3]
谢绝,politely refuse,xiè jué,[sound:谢绝.mp3]
桨,oar; paddle,jiǎng,[sound:桨.mp3]
航行,to sail; to fly,háng xíng,[sound:航行.mp3]
廉洁,honest; incorruptible,lián jié,[sound:廉洁.mp3]
隔阂,estrangement; misunderstanding,gé hé,[sound:隔阂.mp3]
母语,native/mother tongue,mǔ yǔ,[sound:母语.mp3]
吩咐,instruct; instructions; to tell; to order (to do something),fēn fù,[sound:吩咐.mp3]
事态,situation; existing state of affairs,shì tài,[sound:事态.mp3]
寓言,fable,yù yán,[sound:寓言.mp3]
盛产,abound in; teem with; superabundant,shèng chǎn,[sound:盛产.mp3]
打量,take measure of; size up,dǎ liang,[sound:打量.mp3]
稿件,rough draft of a document,gǎo jiàn,[sound:稿件.mp3]
繁体字,traditional Chinese character,fán tǐ zì,[sound:繁体字.mp3]
胡须,beard; moustache; whiskers,hú xū,[sound:胡须.mp3]
岳母,wife's mother; mother-in-law,yuè mǔ,[sound:岳母.mp3]
骨干,backbone; mainstay,gǔ gàn,[sound:骨干.mp3]
千方百计,by every possible means,qiān fāng bǎi jì,[sound:千方百计.mp3]
乌黑,jet-black; pitch-black,wū hēi,[sound:乌黑.mp3]
灌溉,irrigate,guàng ài,[sound:灌溉.mp3]
散布,to scatter; disseminate; to spread,sàn bù,[sound:散布.mp3]
压榨,"to press; to squeeze; to extract juice, oil, etc. by squeezing",yā zhà,[sound:压榨.mp3]
急功近利,eager for success and profit,jí gōng jìn lì,[sound:急功近利.mp3]
私自,private; secretly; without permission,sī zì,[sound:私自.mp3]
气概,mettle; spirit; gumption,qì gài,[sound:气概.mp3]
壮烈,brave and honorable,zhuàng liè,[sound:壮烈.mp3]
兴致勃勃,in high spirits,xìng zhì bó bó,[sound:兴致勃勃.mp3]
挑拨,incite disharmony; provoke; stir up tension in others,tiǎo bō,[sound:挑拨.mp3]
外行,layman; amateur; nonprofessional,wài háng,[sound:外行.mp3]
振兴,develop vigorously; promote; revive; revitalize; invigorate; re-energize,zhèn xīng,[sound:振兴.mp3]
样品,sample; specimen,yàng pǐn,[sound:样品.mp3]
条理,consecutive; arrangement; orderliness,tiáo lǐ,[sound:条理.mp3]
船舶,ships; boats; watercraft,chuán bó,[sound:船舶.mp3]
谜语,riddle; conundrum,mí yǔ,[sound:谜语.mp3]
戒备,take precautions; be on the alert,jiè bèi,[sound:戒备.mp3]
兴隆,prosperous; flourishing,xīng lóng,[sound:兴隆.mp3]
灵敏,sensitive,líng mǐn,[sound:灵敏.mp3]
全局,overall situation,quán jú,[sound:全局.mp3]
固体,solid,gù tǐ,[sound:固体.mp3]
靠拢,draw close; close up; move up,kào lǒng,[sound:靠拢.mp3]
飘扬,wave in the wind; flutter; fly,piāo yáng,[sound:飘扬.mp3]
着重,put emphasis on; to stress,zhuó zhòng,[sound:着重.mp3]
调剂,make an adjustment,tiáo jì,[sound:调剂.mp3]
杂交,create a hybrid; cross-fertilize,zá jiāo,[sound:杂交.mp3]
络绎不绝,endless stream,luò yì bù jué,[sound:络绎不绝.mp3]
恭敬,dutiful; deferential,gōng jìng,[sound:恭敬.mp3]
斟酌,Consider; deliberate,zhēn zhuó,[sound:斟酌.mp3]
圈套,trap,quān tào,[sound:圈套.mp3]
颁布,promulgate; to issue; publish (e.g a decree),bān bù,[sound:颁布.mp3]
走私,smuggle; have an illicit affair,zǒu sī,[sound:走私.mp3]
循序渐进,make steady progress incrementally; step by step program,xún xù jiàn jìn,[sound:循序渐进.mp3]
否决,veto; reject; overrule,fǒu jué,[sound:否决.mp3]
阻拦,to stop; obstruct; block off,zǔ lán,[sound:阻拦.mp3]
才干,ability; competence,cái gàn,[sound:才干.mp3]
牵制,control; curb; restrict; impede,qiān zhì,[sound:牵制.mp3]
雄伟,grand; majestic,xióng wěi,[sound:雄伟.mp3]
衔接,to join together; to combine,xián jiē,[sound:衔接.mp3]
辩证,investigate; dialectical,biàn zhèng,[sound:辩证.mp3]
文雅,elegant; refined,wén yǎ,[sound:文雅.mp3]
脉搏,pulse; throbbing,mài bó,[sound:脉搏.mp3]
精打细算,(saying) meticulous planning and careful accounting,jīng dǎ xì suàn,[sound:精打细算.mp3]
合算,worthwhile; reckon up,hé suàn,[sound:合算.mp3]
落成,complete a construction project,luò chéng,[sound:落成.mp3]
开明,enlightened; open-minded,kāi míng,[sound:开明.mp3]
伤脑筋,troublesome; bothersome,shāng nǎo jīn,[sound:伤脑筋.mp3]
严密,strict; closely-knit; tight,yán mì,[sound:严密.mp3]
姑且,temporarily; the time being,gū qiě,[sound:姑且.mp3]
示意,to signal; to hint; to gesture; to motion; to indicate (an idea to sb),shì yì,[sound:示意.mp3]
无穷无尽,"vast and limitless; endless span of time; no vestige of a beginning, no prospect of an end",wú qióng wú jìn,[sound:无穷无尽.mp3]
钻研,study intensively; delve into,zuān yán,[sound:钻研.mp3]
难能可贵,estimable; extremely good,nán néng kě guì,[sound:难能可贵.mp3]
神气,expression; manner; spirited,shén qì,[sound:神气.mp3]
泄气,despair; feel like giving up/disappointing; pathetic,xiè qì,[sound:泄气.mp3]
奖赏,to reward,jiǎng shǎng,[sound:奖赏.mp3]
耕地,arable land; to plow land,gēng dì,[sound:耕地.mp3]
相等,be equal to; equally; equivalent,xiāng děng,[sound:相等.mp3]
应邀,at sb.'s invitation,yìng yāo,[sound:应邀.mp3]
淡季,off season; slow business season,dàn jì,[sound:淡季.mp3]
及早,as soon as possible; at the earliest possible time,jí zǎo,[sound:及早.mp3]
壮丽,magnificence; splendid; majestic,zhuàng lì,[sound:壮丽.mp3]
根深蒂固,"deep-rooted; ingrained; inveterate (problem, etc.)",gēn shēn dì gù,[sound:根深蒂固.mp3]
花蕾,(flower) bud,huā lěi,[sound:花蕾.mp3]
座右铭,motto,zuò yòu míng,[sound:座右铭.mp3]
茂盛,exuberance; luxuriant,mào shèng,[sound:茂盛.mp3]
珍稀,rare; precious and uncommon,zhēn xī,[sound:珍稀.mp3]
刻不容缓,demand immediate action; brook no delay,kè bù róng huǎn,[sound:刻不容缓.mp3]
半途而废,give up halfway; leave sth. unfinished,bàn tú ér fèi,[sound:半途而废.mp3]
刊物,publication; periodical; journal,kān wù,[sound:刊物.mp3]
不言而喻,it goes without saying; it is self-evident,bù yán ér yù,[sound:不言而喻.mp3]
兴旺,prosperous; thriving; to prosper,xīng wàng,[sound:兴旺.mp3]
削弱,weaken; to cripple,xuē ruò,[sound:削弱.mp3]
妥当,appropriate; proper; pertinence,tuǒ dang,[sound:妥当.mp3]
总而言之,in short; in a word,zǒng ér yán zhī,[sound:总而言之.mp3]
踪迹,tracks; trail; footprint; trace; vestige,zōng jì,[sound:踪迹.mp3]
饶恕,forgive; pardon; spare,ráo shù,[sound:饶恕.mp3]
赤字,(financial) deficit; red ink,chì zì,[sound:赤字.mp3]
打官司,go to court,dǎ guān si,[sound:打官司.mp3]
破例,make an exception,pò lì,[sound:破例.mp3]
端午节,Dragon Boat Festival,duān wǔ jié,[sound:端午节.mp3]
变故,unforeseen event; accident,biàn gù,[sound:变故.mp3]
竭尽全力,to spare no efforts; do one's utmost,jié jìn quán lì,[sound:竭尽全力.mp3]
启事,announcement; public information (usually posted on a billboard),qǐ shì,[sound:启事.mp3]
交涉,negotiate; discuss a matter with the opposing side,jiāo shè,[sound:交涉.mp3]
勉励,encourage,miǎn lì,[sound:勉励.mp3]
管辖,administer; have jurisdiction (over),guǎn xiá,[sound:管辖.mp3]
火药,gunpowder,huǒ yào,[sound:火药.mp3]
攻克,to capture; to take,gōng kè,[sound:攻克.mp3]
精密,accuracy; exact; precise; refined,jīng mì,[sound:精密.mp3]
招收,recruit; take in; to hire,zhāo shōu,[sound:招收.mp3]
阻挠,thwart; to obstruct (something); stand in the way,zǔn áo,[sound:阻挠.mp3]
娇气,delicate; effeminate; squeamish,jiāo qì,[sound:娇气.mp3]
转达,pass on; convey; communicate,zhuǎn dá,[sound:转达.mp3]
丢三落四,forgetful; scatterbrained,diū sān là sì,[sound:丢三落四.mp3]
原告,plaintiff; complainant; accuser,yuán gào,[sound:原告.mp3]
边疆,border area; borderland; frontier; frontier region,biān jiāng,[sound:边疆.mp3]
采纳,accept; adopt,cǎi nà,[sound:采纳.mp3]
请帖,invitation card; written invitation,qǐng tiě,[sound:请帖.mp3]
威信,prestige; reputation; veneration; authority; trust,wēi xìn,[sound:威信.mp3]
洽谈,discuss; talk over,qià tán,[sound:洽谈.mp3]
自满,complacent; self-satisfied,zì mǎn,[sound:自满.mp3]
一丝不苟,(literally) not one thread loose; strictly according to the rules; meticulous,yì sī bù gǒu,[sound:一丝不苟.mp3]
屡次,repeatedly; time and again; frequently,lǚ cì,[sound:屡次.mp3]
争端,dispute; controversy; conflict,zhēng duān,[sound:争端.mp3]
冰雹,hail,bīng báo,[sound:冰雹.mp3]
自力更生,(idiom) self reliance,zì lì gēng shēng,[sound:自力更生.mp3]
开采,extract ore or some other natural resource from a mine,kāi cǎi,[sound:开采.mp3]
干旱,drought; dry,gān hàn,[sound:干旱.mp3]
派遣,send (on a mission); dispatch,pài qiǎn,[sound:派遣.mp3]
归根到底,(saying) to sum it up ...,guī gēn dào dǐ,[sound:归根到底.mp3]
停泊,anchor; mooring (of a ship),tíng bó,[sound:停泊.mp3]
抱负,aspiration; ambition,bào fù,[sound:抱负.mp3]
鼓动,agitate; instigate,gǔ dòng,[sound:鼓动.mp3]
潜移默化,"exert a subtle influence on sb.'s character, thinking, etc.; impercebtibly influence; to influence secretly",qián yí mò huà,[sound:潜移默化.mp3]
崇敬,revere; admire; veneration,chóng jìng,[sound:崇敬.mp3]
触犯,offend; violate,chù fàn,[sound:触犯.mp3]
狼吞虎咽,wolf down one's food (idiom); gorge oneself,láng tūn hǔ yàn,[sound:狼吞虎咽.mp3]
拄,post; lean on a stick; prop,zhǔ,[sound:拄.mp3]
注释,annotate; annotation; note; make notes in the margin,zhù shì,[sound:注释.mp3]
雪上加霜,(literally) add frost to snow; one disaster after another; insult added to injury,xuě shàng jiā shuāng,[sound:雪上加霜.mp3]
起草,draft (a bill); draw up (plans),qǐ cǎo,[sound:起草.mp3]
法人,"legal entity (i.e., a corporation)",fǎ rén,[sound:法人.mp3]
田径,track and field,tián jìng,[sound:田径.mp3]
含糊,unclear; vague; unsure,hán hu,[sound:含糊.mp3]
伯母,aunt; wife of father's older brother,bó mǔ,[sound:伯母.mp3]
歪曲,to distort; to misrepresent; to twist; crooked; askew; aslant,wāi qū,[sound:歪曲.mp3]
得力,able; competent,dé lì,[sound:得力.mp3]
贫乏,lacking; incomplete,pín fá,[sound:贫乏.mp3]
眼色,a wink; signal with one's eyes,yǎn sè,[sound:眼色.mp3]
谋求,seek; strive for; try to get,móu qiú,[sound:谋求.mp3]
指南针,compass,zhǐ nán zhēn,[sound:指南针.mp3]
周密,meticulous; careful; thorough,zhōu mì,[sound:周密.mp3]
亭子,pavilion; kiosk,tíng zi,[sound:亭子.mp3]
成心,intentional; deliberate; with prior intent,chéng xīn,[sound:成心.mp3]
次序,sequence; order,cì xù,[sound:次序.mp3]
气压,atmospheric pressure; barometric pressure,qì yā,[sound:气压.mp3]
备忘录,memorandum; aide-memoire; diplomacy memorandum; memorandum book,bèi wàng lù,[sound:备忘录.mp3]
精益求精,(saying) improving and wanting to improve even more,jīng yì qiú jīng,[sound:精益求精.mp3]
争先恐后,striving to be first; compete with each other,zhēng xiān kǒng hòu,[sound:争先恐后.mp3]
任重道远,lit. a heavy load and a long road; fig. to bear heavy responsibilities through a long struggle; shoulder heavy responsibilities,rèn zhòng dào yuǎn,[sound:任重道远.mp3]
雄厚,abundant; strong and solid; rich,xióng hòu,[sound:雄厚.mp3]
庄稼,farm crops,zhuāng jia,[sound:庄稼.mp3]
请柬,invitation card; written invitation,qǐng jiǎn,[sound:请柬.mp3]
瞻仰,look at with reverence; admire,zhān yǎng,[sound:瞻仰.mp3]
扩充,expand; extend,kuò chōng,[sound:扩充.mp3]
把关,guard a pass; check on,bǎ guān,[sound:把关.mp3]
悬殊,a wide gap; big contrast; large disparity; a mismatch,xuán shū,[sound:悬殊.mp3]
递增,increase step by step; steadily increase,dì zēng,[sound:递增.mp3]
规章,regulations; rule,guī zhāng,[sound:规章.mp3]
埋伏,ambush; lie in ambush,mái fu,[sound:埋伏.mp3]
投掷,throw something a long distance; hurl,tóu zhì,[sound:投掷.mp3]
气功,"Qi Gong, a system of deep breathing exercises",qì gōng,[sound:气功.mp3]
齐心协力,make concerted efforts,qí xīn xié lì,[sound:齐心协力.mp3]
参谋,advisor; give advice,cān móu,[sound:参谋.mp3]
不敢当,(literally) I dare not accept the honor; you flatter me,bù gǎn dāng,[sound:不敢当.mp3]
片断,part; passage; extract; fragment; snatch,piàn duàn,[sound:片断.mp3]
逐年,year after year; on an annual basis,zhú nián,[sound:逐年.mp3]
殖民地,colony,zhí mín dì,[sound:殖民地.mp3]
会晤,meet; meeting; conference,huì wù,[sound:会晤.mp3]
乐谱,sheet music,yuè pǔ,[sound:乐谱.mp3]
连年,successive years; over many years; once again this year,lián nián,[sound:连年.mp3]
波涛,great waves; billows,bō tāo,[sound:波涛.mp3]
当务之急,the most pressing matter of the moment; a top priority task; urgent matter,dāng wù zhī jí,[sound:当务之急.mp3]
牲畜,livestock; domesticated animals,shēng chù,[sound:牲畜.mp3]
公证,notarization,gōng zhèng,[sound:公证.mp3]
有条不紊,in an orderly way; methodically; systematically; methodical,yǒu tiáo bù wěn,[sound:有条不紊.mp3]
山脉,mountain range,shān mài,[sound:山脉.mp3]
铸造,cast (pour metal into a mold),zhù zào,[sound:铸造.mp3]
探测,probe; take readings; detect; explore,tàn cè,[sound:探测.mp3]
侃侃而谈,speak frankly and in measured tones; argue about leisurely and boldly,kǎn kǎn ér tán,[sound:侃侃而谈.mp3]
棍棒,club,gùn bàng,[sound:棍棒.mp3]
锲而不舍,keep on chipping away; work with perseverance,qiè ér bù shě,[sound:锲而不舍.mp3]
误差,difference; error; inaccuracy,wù chā,[sound:误差.mp3]
表决,decide by vote; vote,biǎo jué,[sound:表决.mp3]
惹祸,stir up troubles,rě huò,[sound:惹祸.mp3]
驻扎,to station; to garrison (troops),zhù zhā,[sound:驻扎.mp3]
礼节,etiquette; proprieties; festival,lǐ jié,[sound:礼节.mp3]
盛情,great kindness; boundless hospitality,shèng qíng,[sound:盛情.mp3]
苦尽甘来,sweetness comes after bitterness; the hard times are over and the good times are just beginning,kǔ jìng ān lái,[sound:苦尽甘来.mp3]
急于求成,impatient for success,jí yú qiú chéng,[sound:急于求成.mp3]
椭圆,ellipse; oval,tuǒ yuán,[sound:椭圆.mp3]
祖父,paternal grandfather,zǔ fù,[sound:祖父.mp3]
解雇,fire; lay off; dismiss from,jiě gù,[sound:解雇.mp3]
拟定,make an initial draft; draw up,nǐ dìng,[sound:拟定.mp3]
沼泽,marsh; swamp; glade; wetlands,zhǎo zé,[sound:沼泽.mp3]
矿产,minerals,kuàng chǎn,[sound:矿产.mp3]
陡峭,steep; precipitous,dǒu qiào,[sound:陡峭.mp3]
次品,defective or substandard products,cì pǐn,[sound:次品.mp3]
向导,guide,xiàng dǎo,[sound:向导.mp3]
周折,setback; twists and turns; problem; complication,zhōu zhé,[sound:周折.mp3]
天伦之乐,family happiness,tiān lún zhī lè,[sound:天伦之乐.mp3]
包庇,to shield; to harbor; cover up,bāo bì,[sound:包庇.mp3]
运算,(mathematical) operation,yùn suàn,[sound:运算.mp3]
剪彩,cut the ribbon at an opening ceremony,jiǎn cǎi,[sound:剪彩.mp3]
出神,be lost in thought; entranced; preoccupation; Trance (music genre),chū shén,[sound:出神.mp3]
举足轻重,a foot's move sways the balance; hold the balance of power; play a key role,jǔ zú qīng zhòng,[sound:举足轻重.mp3]
岂有此理,outrageous; ridiculous; absurd,qǐ yǒu cǐ lǐ,[sound:岂有此理.mp3]
家喻户晓,become a household name; well-known,jiā yù hù xiǎo,[sound:家喻户晓.mp3]
就职,take office; assume a post,jiù zhí,[sound:就职.mp3]
周转,turnover (in cash or personnel); have enough resources to cover a need,zhōu zhuǎn,[sound:周转.mp3]
专长,specialty; special knowledge or ability,zhuān cháng,[sound:专长.mp3]
经纬,warp and woof; longitude and latitude; main points,jīng wěi,[sound:经纬.mp3]
赤道,the equator,chì dào,[sound:赤道.mp3]
搀,assist by the arm; mix; support; sustain,chān,[sound:搀.mp3]
短促,short in time duration; fleeting; brief,duǎn cù,[sound:短促.mp3]
后顾之忧,"fears of trouble in the rear (idiom); family worries (obstructing freedom to act); trouble back at home; worries about the future consequences; often in negative expressions, meaning no worries about anything",hòu gù zhī yōu,[sound:后顾之忧.mp3]
动身,go on a journey; leave,dòng shēn,[sound:动身.mp3]
操练,to drill; to practice,cāo liàn,[sound:操练.mp3]
打猎,hunt; to go hunting,dǎ liè,[sound:打猎.mp3]
致力,work for; devote one's efforts,zhì lì,[sound:致力.mp3]
礼尚往来,courtesy requires reciprocity,lǐ shàng wǎng lái,[sound:礼尚往来.mp3]
斩钉截铁,to chop the nail and slice the iron (idiom); resolute and decisive; definitely,zhǎn dīng jié tiě,[sound:斩钉截铁.mp3]
丘陵,hills,qiū líng,[sound:丘陵.mp3]
讥笑,sneer at; deride,jī xiào,[sound:讥笑.mp3]
闭塞,stop up; shelter from; hard to get to; unenlightened,bì sè,[sound:闭塞.mp3]
心眼儿,one's thoughts; mind; intention; willingness to accept new ideas,xīn yǎn r,[sound:心眼儿.mp3]
称心如意,find sth. satisfactory,chèn xīn rú yì,[sound:称心如意.mp3]
废寝忘食,to forget even sleeping and eating,fèi qǐn wàng shí,[sound:废寝忘食.mp3]
推论,infer; a deduction; a corollary,tuī lùn,[sound:推论.mp3]
供不应求,(saying) demand outstrips supply,gōng bú yìng qiú,[sound:供不应求.mp3]
朝气蓬勃,full of youthful energy (idiom); full of vigour and vitality; energetic; spirited; a bright spark,zhāo qì péng bó,[sound:朝气蓬勃.mp3]
请示,ask for instructions,qǐng shì,[sound:请示.mp3]
完备,complete; perfect,wán bèi,[sound:完备.mp3]
伶俐,clever; witty; intelligent,líng lì,[sound:伶俐.mp3]
见多识广,experienced and knowledgeable,jiàn duō shí guǎng,[sound:见多识广.mp3]
情理,reason; sense,qíng lǐ,[sound:情理.mp3]
施加,exert (effort or pressure),shī jiā,[sound:施加.mp3]
敌视,be hostile; adopt a negative attitude towards,dí shì,[sound:敌视.mp3]
东张西望,look in all directions; glance around,dōng zhāng xī wàng,[sound:东张西望.mp3]
威望,prestige,wēi wàng,[sound:威望.mp3]
纪要,written summary of a meeting; minutes,jì yào,[sound:纪要.mp3]
与日俱增,grow with each passing day,yǔ rì jù zēng,[sound:与日俱增.mp3]
宁肯,would rather ...; it would be better,nìng kěn,[sound:宁肯.mp3]
失事,be involved in a crash; (have an) accident,shī shì,[sound:失事.mp3]
盆地,basin,pén dì,[sound:盆地.mp3]
肥沃,fertile,féi wò,[sound:肥沃.mp3]
序言,"preface of a book, used to explain the book's objective",xù yán,[sound:序言.mp3]
贬义,negative connotation; derogatory sense,biǎn yì,[sound:贬义.mp3]
得天独厚,enjoy exceptional advantages; richly endowed by nature,dé tiān dú hòu,[sound:得天独厚.mp3]
风土人情,local conditions (human and environmental),fēng tǔ rén qíng,[sound:风土人情.mp3]
相辅相成,supplement and complement each other,xiāng fǔ xiāng chéng,[sound:相辅相成.mp3]
聚精会神,concentrate one's attention,jù jīng huì shén,[sound:聚精会神.mp3]
兢兢业业,cautious and conscientious,jīng jīng yè yè,[sound:兢兢业业.mp3]
欣欣向荣,flourishing; thriving; prosperous,xīn xīn xiàng róng,[sound:欣欣向荣.mp3]
凶恶,fierce; ferocious; menacing,xiōng è,[sound:凶恶.mp3]
不相上下,equally matched; about the same,bù xiāng shàng xià,[sound:不相上下.mp3]
追悼,"mourning; memorial (service, etc.)",zhuī dào,[sound:追悼.mp3]
沾光,bask in the light; benefit from association with sth.; reflected glory,zhān guāng,[sound:沾光.mp3]
混浊,muddy; dirty; turbid,hùn zhuó,[sound:混浊.mp3]
勘探,exploration,kān tàn,[sound:勘探.mp3]
泰斗,leading scholar of his time; magnate,tài dǒu,[sound:泰斗.mp3]
章程,written rules; statute; regulations; charter of a corporation,zhāng chéng,[sound:章程.mp3]
走漏,"leak (information, liquid, etc); divulge; reveal",zǒu lòu,[sound:走漏.mp3]
日新月异,change with each passing day,rì xīn yuè yì,[sound:日新月异.mp3]
